series,lecture,rule,count,proposed,build_risk
lecture-python-advanced.myst,additive_functionals,qe-link-002,5,0,0
lecture-python-advanced.myst,additive_functionals,qe-math-010,16,1,0
lecture-python-advanced.myst,additive_functionals,qe-math-011,4,1,0
lecture-python-advanced.myst,additive_functionals,qe-ref-001,1,0,0
lecture-python-advanced.myst,additive_functionals,qe-writing-008,21,0,0
lecture-python-advanced.myst,amss,qe-code-004,2,0,0
lecture-python-advanced.myst,amss,qe-fig-001,3,0,0
lecture-python-advanced.myst,amss,qe-fig-003,3,0,0
lecture-python-advanced.myst,amss,qe-fig-005,3,0,0
lecture-python-advanced.myst,amss,qe-fig-008,3,0,0
lecture-python-advanced.myst,amss,qe-math-003,2,0,0
lecture-python-advanced.myst,amss,qe-math-010,16,1,0
lecture-python-advanced.myst,amss,qe-writing-001,2,0,0
lecture-python-advanced.myst,amss,qe-writing-008,67,0,0
lecture-python-advanced.myst,amss2,qe-fig-001,2,0,0
lecture-python-advanced.myst,amss2,qe-fig-003,2,0,0
lecture-python-advanced.myst,amss2,qe-fig-005,2,0,0
lecture-python-advanced.myst,amss2,qe-fig-008,2,0,0
lecture-python-advanced.myst,amss2,qe-ref-001,2,0,0
lecture-python-advanced.myst,amss2,qe-writing-008,79,0,0
lecture-python-advanced.myst,amss3,qe-fig-001,2,0,0
lecture-python-advanced.myst,amss3,qe-fig-002,3,0,0
lecture-python-advanced.myst,amss3,qe-fig-003,3,0,0
lecture-python-advanced.myst,amss3,qe-fig-005,5,0,0
lecture-python-advanced.myst,amss3,qe-fig-008,3,0,0
lecture-python-advanced.myst,amss3,qe-math-013,1,1,0
lecture-python-advanced.myst,amss3,qe-ref-001,5,0,0
lecture-python-advanced.myst,amss3,qe-writing-008,69,0,0
lecture-python-advanced.myst,arellano,qe-code-002,2,0,0
lecture-python-advanced.myst,arellano,qe-fig-001,4,0,0
lecture-python-advanced.myst,arellano,qe-fig-002,4,0,0
lecture-python-advanced.myst,arellano,qe-fig-005,8,0,0
lecture-python-advanced.myst,arellano,qe-math-010,1,1,0
lecture-python-advanced.myst,arellano,qe-ref-001,1,0,0
lecture-python-advanced.myst,arellano,qe-writing-008,7,0,0
lecture-python-advanced.myst,arma,qe-fig-001,5,0,0
lecture-python-advanced.myst,arma,qe-fig-003,1,0,0
lecture-python-advanced.myst,arma,qe-fig-005,4,0,0
lecture-python-advanced.myst,arma,qe-fig-008,6,0,0
lecture-python-advanced.myst,arma,qe-link-002,2,0,0
lecture-python-advanced.myst,arma,qe-math-010,3,1,0
lecture-python-advanced.myst,arma,qe-writing-001,1,0,0
lecture-python-advanced.myst,arma,qe-writing-008,19,0,0
lecture-python-advanced.myst,asset_pricing_lph,qe-code-002,13,0,0
lecture-python-advanced.myst,asset_pricing_lph,qe-fig-003,1,0,0
lecture-python-advanced.myst,asset_pricing_lph,qe-fig-005,1,0,0
lecture-python-advanced.myst,asset_pricing_lph,qe-fig-008,3,0,0
lecture-python-advanced.myst,asset_pricing_lph,qe-link-001,3,0,0
lecture-python-advanced.myst,asset_pricing_lph,qe-link-002,1,0,0
lecture-python-advanced.myst,asset_pricing_lph,qe-math-006,2,0,1
lecture-python-advanced.myst,asset_pricing_lph,qe-math-010,26,1,0
lecture-python-advanced.myst,asset_pricing_lph,qe-math-011,1,1,0
lecture-python-advanced.myst,asset_pricing_lph,qe-ref-001,4,0,0
lecture-python-advanced.myst,asset_pricing_lph,qe-writing-001,2,0,0
lecture-python-advanced.myst,asset_pricing_lph,qe-writing-004,2,0,0
lecture-python-advanced.myst,asset_pricing_lph,qe-writing-008,76,0,0
lecture-python-advanced.myst,asset_pricing_lph,qe-writing-009,1,1,0
lecture-python-advanced.myst,atkeson_1991,qe-code-003,1,0,0
lecture-python-advanced.myst,atkeson_1991,qe-fig-001,3,0,0
lecture-python-advanced.myst,atkeson_1991,qe-fig-003,2,0,0
lecture-python-advanced.myst,atkeson_1991,qe-fig-004,1,0,0
lecture-python-advanced.myst,atkeson_1991,qe-fig-005,2,0,0
lecture-python-advanced.myst,atkeson_1991,qe-fig-008,2,0,0
lecture-python-advanced.myst,black_litterman,qe-fig-001,7,0,0
lecture-python-advanced.myst,black_litterman,qe-fig-003,5,0,0
lecture-python-advanced.myst,black_litterman,qe-fig-005,4,0,0
lecture-python-advanced.myst,black_litterman,qe-fig-006,7,0,0
lecture-python-advanced.myst,black_litterman,qe-fig-008,12,0,0
lecture-python-advanced.myst,black_litterman,qe-link-001,2,0,0
lecture-python-advanced.myst,black_litterman,qe-math-002,38,0,0
lecture-python-advanced.myst,black_litterman,qe-math-004,24,0,0
lecture-python-advanced.myst,black_litterman,qe-math-010,14,1,0
lecture-python-advanced.myst,black_litterman,qe-math-011,16,1,0
lecture-python-advanced.myst,black_litterman,qe-writing-001,10,0,0
lecture-python-advanced.myst,black_litterman,qe-writing-004,3,0,0
lecture-python-advanced.myst,black_litterman,qe-writing-008,7,0,0
lecture-python-advanced.myst,cagan_rational_expectations,qe-code-002,3,0,0
lecture-python-advanced.myst,cagan_rational_expectations,qe-fig-001,2,0,0
lecture-python-advanced.myst,cagan_rational_expectations,qe-fig-003,1,0,0
lecture-python-advanced.myst,cagan_rational_expectations,qe-fig-004,2,0,0
lecture-python-advanced.myst,cagan_rational_expectations,qe-fig-005,1,0,0
lecture-python-advanced.myst,cagan_rational_expectations,qe-fig-006,2,0,0
lecture-python-advanced.myst,cagan_rational_expectations,qe-math-002,5,0,0
lecture-python-advanced.myst,cagan_rational_expectations,qe-math-003,2,0,0
lecture-python-advanced.myst,cagan_rational_expectations,qe-math-010,4,1,0
lecture-python-advanced.myst,cagan_rational_expectations,qe-ref-001,2,0,0
lecture-python-advanced.myst,cagan_rational_expectations,qe-writing-008,1,0,0
lecture-python-advanced.myst,calvo,qe-code-002,1,0,0
lecture-python-advanced.myst,calvo,qe-fig-001,5,0,0
lecture-python-advanced.myst,calvo,qe-fig-003,2,0,0
lecture-python-advanced.myst,calvo,qe-fig-008,1,0,0
lecture-python-advanced.myst,calvo,qe-link-002,4,0,0
lecture-python-advanced.myst,calvo,qe-math-002,10,0,0
lecture-python-advanced.myst,calvo,qe-ref-001,3,0,0
lecture-python-advanced.myst,calvo,qe-writing-001,2,0,0
lecture-python-advanced.myst,calvo,qe-writing-004,4,0,0
lecture-python-advanced.myst,calvo,qe-writing-008,242,0,0
lecture-python-advanced.myst,calvo_abreu,qe-code-002,1,0,0
lecture-python-advanced.myst,calvo_abreu,qe-code-003,1,0,0
lecture-python-advanced.myst,calvo_abreu,qe-fig-001,1,0,0
lecture-python-advanced.myst,calvo_abreu,qe-fig-008,2,0,0
lecture-python-advanced.myst,calvo_abreu,qe-math-004,1,0,0
lecture-python-advanced.myst,calvo_abreu,qe-ref-001,2,0,0
lecture-python-advanced.myst,calvo_abreu,qe-writing-001,1,0,0
lecture-python-advanced.myst,calvo_abreu,qe-writing-008,94,0,0
lecture-python-advanced.myst,calvo_machine_learn,qe-code-002,1,0,0
lecture-python-advanced.myst,calvo_machine_learn,qe-code-003,4,0,0
lecture-python-advanced.myst,calvo_machine_learn,qe-code-004,2,0,0
lecture-python-advanced.myst,calvo_machine_learn,qe-fig-005,4,0,0
lecture-python-advanced.myst,calvo_machine_learn,qe-fig-008,3,0,0
lecture-python-advanced.myst,calvo_machine_learn,qe-math-002,13,0,0
lecture-python-advanced.myst,calvo_machine_learn,qe-math-004,4,0,0
lecture-python-advanced.myst,calvo_machine_learn,qe-math-013,1,1,0
lecture-python-advanced.myst,calvo_machine_learn,qe-writing-001,1,0,0
lecture-python-advanced.myst,calvo_machine_learn,qe-writing-008,193,0,0
lecture-python-advanced.myst,cattle_cycles,qe-fig-001,2,0,0
lecture-python-advanced.myst,cattle_cycles,qe-fig-003,5,0,0
lecture-python-advanced.myst,cattle_cycles,qe-fig-005,3,0,0
lecture-python-advanced.myst,cattle_cycles,qe-fig-008,11,0,0
lecture-python-advanced.myst,cattle_cycles,qe-math-003,10,0,0
lecture-python-advanced.myst,cattle_cycles,qe-ref-001,3,0,0
lecture-python-advanced.myst,cattle_cycles,qe-writing-008,1,0,0
lecture-python-advanced.myst,chang_credible,qe-fig-001,1,0,0
lecture-python-advanced.myst,chang_credible,qe-writing-001,5,0,0
lecture-python-advanced.myst,chang_credible,qe-writing-004,2,0,0
lecture-python-advanced.myst,chang_credible,qe-writing-008,21,0,0
lecture-python-advanced.myst,chang_ramsey,qe-fig-001,5,0,0
lecture-python-advanced.myst,chang_ramsey,qe-fig-003,3,0,0
lecture-python-advanced.myst,chang_ramsey,qe-fig-005,2,0,0
lecture-python-advanced.myst,chang_ramsey,qe-fig-008,5,0,0
lecture-python-advanced.myst,chang_ramsey,qe-ref-001,2,0,0
lecture-python-advanced.myst,chang_ramsey,qe-writing-001,2,0,0
lecture-python-advanced.myst,chang_ramsey,qe-writing-004,2,0,0
lecture-python-advanced.myst,chang_ramsey,qe-writing-008,26,0,0
lecture-python-advanced.myst,classical_filtering,qe-link-002,3,0,0
lecture-python-advanced.myst,classical_filtering,qe-math-002,17,0,0
lecture-python-advanced.myst,classical_filtering,qe-math-003,5,0,0
lecture-python-advanced.myst,classical_filtering,qe-ref-001,2,0,0
lecture-python-advanced.myst,classical_filtering,qe-writing-001,2,0,0
lecture-python-advanced.myst,classical_filtering,qe-writing-004,1,0,0
lecture-python-advanced.myst,classical_filtering,qe-writing-008,40,0,0
lecture-python-advanced.myst,coase,qe-code-002,9,0,0
lecture-python-advanced.myst,coase,qe-fig-002,2,0,0
lecture-python-advanced.myst,coase,qe-fig-005,5,0,0
lecture-python-advanced.myst,coase,qe-fig-008,3,0,0
lecture-python-advanced.myst,coase,qe-ref-001,3,0,0
lecture-python-advanced.myst,coase,qe-writing-001,4,0,0
lecture-python-advanced.myst,coase,qe-writing-008,7,0,0
lecture-python-advanced.myst,cons_news,qe-code-002,2,0,0
lecture-python-advanced.myst,cons_news,qe-fig-003,4,0,0
lecture-python-advanced.myst,cons_news,qe-fig-005,4,0,0
lecture-python-advanced.myst,cons_news,qe-fig-008,11,0,0
lecture-python-advanced.myst,cons_news,qe-link-002,7,0,0
lecture-python-advanced.myst,cons_news,qe-math-003,17,0,0
lecture-python-advanced.myst,cons_news,qe-math-010,4,1,0
lecture-python-advanced.myst,cons_news,qe-writing-004,8,0,0
lecture-python-advanced.myst,cons_news,qe-writing-008,52,0,0
lecture-python-advanced.myst,cons_news,qe-writing-009,4,1,0
lecture-python-advanced.myst,discrete_dp,qe-code-002,2,0,0
lecture-python-advanced.myst,discrete_dp,qe-code-005,3,0,0
lecture-python-advanced.myst,discrete_dp,qe-fig-001,4,0,0
lecture-python-advanced.myst,discrete_dp,qe-fig-002,2,0,0
lecture-python-advanced.myst,discrete_dp,qe-fig-003,1,0,0
lecture-python-advanced.myst,discrete_dp,qe-fig-005,6,0,0
lecture-python-advanced.myst,discrete_dp,qe-link-002,10,0,0
lecture-python-advanced.myst,discrete_dp,qe-math-004,1,0,0
lecture-python-advanced.myst,discrete_dp,qe-math-008,1,0,0
lecture-python-advanced.myst,discrete_dp,qe-math-010,1,1,0
lecture-python-advanced.myst,discrete_dp,qe-ref-001,1,0,0
lecture-python-advanced.myst,discrete_dp,qe-writing-001,1,0,0
lecture-python-advanced.myst,discrete_dp,qe-writing-008,4,0,0
lecture-python-advanced.myst,doubts_or_variability,qe-fig-001,9,0,0
lecture-python-advanced.myst,doubts_or_variability,qe-math-004,6,0,0
lecture-python-advanced.myst,doubts_or_variability,qe-math-010,128,1,0
lecture-python-advanced.myst,doubts_or_variability,qe-math-011,24,1,0
lecture-python-advanced.myst,doubts_or_variability,qe-ref-001,1,0,0
lecture-python-advanced.myst,doubts_or_variability,qe-writing-001,4,0,0
lecture-python-advanced.myst,doubts_or_variability,qe-writing-009,3,1,0
lecture-python-advanced.myst,dovis_accounting_mf,qe-fig-001,7,0,0
lecture-python-advanced.myst,dovis_accounting_mf,qe-fig-003,9,0,0
lecture-python-advanced.myst,dovis_accounting_mf,qe-fig-005,2,0,0
lecture-python-advanced.myst,dovis_accounting_mf,qe-fig-007,2,0,0
lecture-python-advanced.myst,dovis_accounting_mf,qe-fig-008,8,0,0
lecture-python-advanced.myst,dovis_accounting_mf,qe-math-010,17,1,0
lecture-python-advanced.myst,dovis_accounting_mf,qe-math-011,1,1,0
lecture-python-advanced.myst,dovis_accounting_mf,qe-writing-001,3,0,0
lecture-python-advanced.myst,dovis_accounting_mf,qe-writing-006,1,0,0
lecture-python-advanced.myst,dovis_accounting_mf,qe-writing-008,1,0,0
lecture-python-advanced.myst,dovis_accounting_mf,qe-writing-009,1,1,0
lecture-python-advanced.myst,dyn_stack,qe-code-002,4,0,0
lecture-python-advanced.myst,dyn_stack,qe-fig-001,3,0,0
lecture-python-advanced.myst,dyn_stack,qe-fig-003,6,0,0
lecture-python-advanced.myst,dyn_stack,qe-fig-005,6,0,0
lecture-python-advanced.myst,dyn_stack,qe-fig-008,13,0,0
lecture-python-advanced.myst,dyn_stack,qe-link-002,5,0,0
lecture-python-advanced.myst,dyn_stack,qe-math-002,25,0,0
lecture-python-advanced.myst,dyn_stack,qe-writing-004,1,0,0
lecture-python-advanced.myst,dyn_stack,qe-writing-008,30,0,0
lecture-python-advanced.myst,entropy,qe-fig-002,4,0,0
lecture-python-advanced.myst,entropy,qe-fig-005,1,0,0
lecture-python-advanced.myst,entropy,qe-link-001,2,0,0
lecture-python-advanced.myst,entropy,qe-math-002,15,0,0
lecture-python-advanced.myst,entropy,qe-math-010,2,1,0
lecture-python-advanced.myst,entropy,qe-math-011,13,1,0
lecture-python-advanced.myst,entropy,qe-ref-001,3,0,0
lecture-python-advanced.myst,entropy,qe-writing-001,6,0,0
lecture-python-advanced.myst,entropy,qe-writing-004,1,0,0
lecture-python-advanced.myst,entropy,qe-writing-008,47,0,0
lecture-python-advanced.myst,estspec,qe-fig-001,3,0,0
lecture-python-advanced.myst,estspec,qe-fig-002,3,0,0
lecture-python-advanced.myst,estspec,qe-fig-003,1,0,0
lecture-python-advanced.myst,estspec,qe-fig-005,7,0,0
lecture-python-advanced.myst,estspec,qe-fig-006,2,0,0
lecture-python-advanced.myst,estspec,qe-fig-008,1,0,0
lecture-python-advanced.myst,estspec,qe-writing-001,2,0,0
lecture-python-advanced.myst,estspec,qe-writing-008,4,0,0
lecture-python-advanced.myst,five_preferences,qe-fig-001,19,0,0
lecture-python-advanced.myst,five_preferences,qe-fig-003,5,0,0
lecture-python-advanced.myst,five_preferences,qe-fig-005,12,0,0
lecture-python-advanced.myst,five_preferences,qe-fig-008,59,0,0
lecture-python-advanced.myst,five_preferences,qe-math-001,1,0,0
lecture-python-advanced.myst,five_preferences,qe-math-010,1,1,0
lecture-python-advanced.myst,five_preferences,qe-math-011,2,1,0
lecture-python-advanced.myst,five_preferences,qe-ref-001,12,0,0
lecture-python-advanced.myst,five_preferences,qe-writing-001,7,0,0
lecture-python-advanced.myst,five_preferences,qe-writing-008,103,0,0
lecture-python-advanced.myst,gorman_heterogeneous_households,qe-code-002,2,0,0
lecture-python-advanced.myst,gorman_heterogeneous_households,qe-fig-001,5,0,0
lecture-python-advanced.myst,gorman_heterogeneous_households,qe-fig-003,2,0,0
lecture-python-advanced.myst,gorman_heterogeneous_households,qe-fig-004,1,0,0
lecture-python-advanced.myst,gorman_heterogeneous_households,qe-fig-005,5,0,0
lecture-python-advanced.myst,gorman_heterogeneous_households,qe-fig-008,2,0,0
lecture-python-advanced.myst,gorman_heterogeneous_households,qe-math-002,1,0,0
lecture-python-advanced.myst,gorman_heterogeneous_households,qe-writing-001,6,0,0
lecture-python-advanced.myst,gorman_heterogeneous_households,qe-writing-006,1,0,0
lecture-python-advanced.myst,gorman_heterogeneous_households,qe-writing-008,42,0,0
lecture-python-advanced.myst,gorman_heterogeneous_households,qe-writing-009,5,1,0
lecture-python-advanced.myst,growth_in_dles,qe-fig-005,5,0,0
lecture-python-advanced.myst,growth_in_dles,qe-fig-008,10,0,0
lecture-python-advanced.myst,growth_in_dles,qe-math-003,8,0,0
lecture-python-advanced.myst,growth_in_dles,qe-ref-001,1,0,0
lecture-python-advanced.myst,growth_in_dles,qe-writing-001,4,0,0
lecture-python-advanced.myst,growth_in_dles,qe-writing-004,6,0,0
lecture-python-advanced.myst,growth_in_dles,qe-writing-006,1,0,0
lecture-python-advanced.myst,growth_in_dles,qe-writing-008,1,0,0
lecture-python-advanced.myst,hansen_jagannathan_1991,qe-fig-001,6,0,0
lecture-python-advanced.myst,hansen_jagannathan_1991,qe-math-010,39,1,0
lecture-python-advanced.myst,hansen_richard_1987,qe-code-002,2,0,0
lecture-python-advanced.myst,hansen_richard_1987,qe-fig-001,1,0,0
lecture-python-advanced.myst,hansen_richard_1987,qe-math-010,75,1,0
lecture-python-advanced.myst,hansen_richard_1987,qe-writing-001,8,0,0
lecture-python-advanced.myst,hansen_richard_1987,qe-writing-004,7,0,0
lecture-python-advanced.myst,hansen_richard_1987,qe-writing-006,2,0,0
lecture-python-advanced.myst,hs_invertibility_example,qe-fig-001,3,0,0
lecture-python-advanced.myst,hs_invertibility_example,qe-fig-003,6,0,0
lecture-python-advanced.myst,hs_invertibility_example,qe-fig-005,3,0,0
lecture-python-advanced.myst,hs_invertibility_example,qe-fig-008,12,0,0
lecture-python-advanced.myst,hs_invertibility_example,qe-math-003,8,0,0
lecture-python-advanced.myst,hs_invertibility_example,qe-ref-001,3,0,0
lecture-python-advanced.myst,hs_invertibility_example,qe-writing-008,9,0,0
lecture-python-advanced.myst,hs_recursive_models,qe-link-002,2,0,0
lecture-python-advanced.myst,hs_recursive_models,qe-math-002,154,0,0
lecture-python-advanced.myst,hs_recursive_models,qe-math-010,26,1,0
lecture-python-advanced.myst,hs_recursive_models,qe-math-011,3,1,0
lecture-python-advanced.myst,hs_recursive_models,qe-ref-001,2,0,0
lecture-python-advanced.myst,hs_recursive_models,qe-writing-001,15,0,0
lecture-python-advanced.myst,hs_recursive_models,qe-writing-004,28,0,0
lecture-python-advanced.myst,hs_recursive_models,qe-writing-006,2,0,0
lecture-python-advanced.myst,hs_recursive_models,qe-writing-008,50,0,0
lecture-python-advanced.myst,info_projection,qe-fig-001,2,0,0
lecture-python-advanced.myst,info_projection,qe-fig-005,2,0,0
lecture-python-advanced.myst,info_projection,qe-math-010,17,1,0
lecture-python-advanced.myst,info_projection,qe-ref-001,1,0,0
lecture-python-advanced.myst,info_projection,qe-writing-001,2,0,0
lecture-python-advanced.myst,irfs_in_hall_model,qe-fig-005,6,0,0
lecture-python-advanced.myst,irfs_in_hall_model,qe-fig-008,12,0,0
lecture-python-advanced.myst,irfs_in_hall_model,qe-math-003,1,0,0
lecture-python-advanced.myst,irfs_in_hall_model,qe-ref-001,1,0,0
lecture-python-advanced.myst,irfs_in_hall_model,qe-writing-001,2,0,0
lecture-python-advanced.myst,irfs_in_hall_model,qe-writing-004,7,0,0
lecture-python-advanced.myst,knowing_forecasts_of_others,qe-fig-010,1,0,0
lecture-python-advanced.myst,knowing_forecasts_of_others,qe-link-002,3,0,0
lecture-python-advanced.myst,knowing_forecasts_of_others,qe-math-003,26,0,0
lecture-python-advanced.myst,knowing_forecasts_of_others,qe-math-010,4,1,0
lecture-python-advanced.myst,knowing_forecasts_of_others,qe-math-011,3,1,0
lecture-python-advanced.myst,knowing_forecasts_of_others,qe-ref-001,7,0,0
lecture-python-advanced.myst,knowing_forecasts_of_others,qe-writing-001,8,0,0
lecture-python-advanced.myst,knowing_forecasts_of_others,qe-writing-004,4,0,0
lecture-python-advanced.myst,knowing_forecasts_of_others,qe-writing-008,144,0,0
lecture-python-advanced.myst,knowing_forecasts_of_others,qe-writing-009,7,1,0
lecture-python-advanced.myst,lqramsey,qe-fig-001,2,0,0
lecture-python-advanced.myst,lqramsey,qe-fig-006,3,0,0
lecture-python-advanced.myst,lqramsey,qe-fig-008,12,0,0
lecture-python-advanced.myst,lqramsey,qe-math-002,10,0,0
lecture-python-advanced.myst,lqramsey,qe-math-010,14,1,0
lecture-python-advanced.myst,lqramsey,qe-writing-008,7,0,0
lecture-python-advanced.myst,lu_tricks,qe-fig-001,1,0,0
lecture-python-advanced.myst,lu_tricks,qe-fig-003,1,0,0
lecture-python-advanced.myst,lu_tricks,qe-link-002,4,0,0
lecture-python-advanced.myst,lu_tricks,qe-math-003,10,0,0
lecture-python-advanced.myst,lu_tricks,qe-writing-001,4,0,0
lecture-python-advanced.myst,lu_tricks,qe-writing-004,6,0,0
lecture-python-advanced.myst,lu_tricks,qe-writing-008,10,0,0
lecture-python-advanced.myst,lucas_asset_pricing_dles,qe-fig-005,5,0,0
lecture-python-advanced.myst,lucas_asset_pricing_dles,qe-fig-008,9,0,0
lecture-python-advanced.myst,lucas_asset_pricing_dles,qe-math-002,6,0,0
lecture-python-advanced.myst,lucas_asset_pricing_dles,qe-math-003,6,0,0
lecture-python-advanced.myst,lucas_asset_pricing_dles,qe-ref-001,2,0,0
lecture-python-advanced.myst,lucas_asset_pricing_dles,qe-writing-008,1,0,0
lecture-python-advanced.myst,lucas_model,qe-fig-001,2,0,0
lecture-python-advanced.myst,lucas_model,qe-fig-002,1,0,0
lecture-python-advanced.myst,lucas_model,qe-fig-005,3,0,0
lecture-python-advanced.myst,lucas_model,qe-fig-008,1,0,0
lecture-python-advanced.myst,lucas_model,qe-link-002,3,0,0
lecture-python-advanced.myst,markov_jump_lq,qe-code-002,8,0,0
lecture-python-advanced.myst,markov_jump_lq,qe-fig-003,6,0,0
lecture-python-advanced.myst,markov_jump_lq,qe-fig-005,2,0,0
lecture-python-advanced.myst,markov_jump_lq,qe-fig-008,12,0,0
lecture-python-advanced.myst,markov_jump_lq,qe-link-002,1,0,0
lecture-python-advanced.myst,markov_jump_lq,qe-math-002,47,0,0
lecture-python-advanced.myst,markov_jump_lq,qe-math-010,2,1,0
lecture-python-advanced.myst,markov_jump_lq,qe-math-011,1,1,0
lecture-python-advanced.myst,markov_jump_lq,qe-ref-001,3,0,0
lecture-python-advanced.myst,markov_jump_lq,qe-writing-008,5,0,0
lecture-python-advanced.myst,markov_jump_lq,qe-writing-009,1,1,0
lecture-python-advanced.myst,match_transport,qe-code-002,5,0,0
lecture-python-advanced.myst,match_transport,qe-fig-001,37,0,0
lecture-python-advanced.myst,match_transport,qe-fig-003,9,0,0
lecture-python-advanced.myst,match_transport,qe-fig-004,4,0,0
lecture-python-advanced.myst,match_transport,qe-fig-005,2,0,0
lecture-python-advanced.myst,match_transport,qe-fig-006,9,0,0
lecture-python-advanced.myst,match_transport,qe-fig-007,11,0,0
lecture-python-advanced.myst,match_transport,qe-fig-008,5,0,0
lecture-python-advanced.myst,match_transport,qe-link-002,4,0,0
lecture-python-advanced.myst,match_transport,qe-ref-001,4,0,0
lecture-python-advanced.myst,match_transport,qe-writing-001,4,0,0
lecture-python-advanced.myst,match_transport,qe-writing-008,133,0,0
lecture-python-advanced.myst,matsuyama,qe-code-003,1,0,0
lecture-python-advanced.myst,matsuyama,qe-fig-001,3,0,0
lecture-python-advanced.myst,matsuyama,qe-fig-002,2,0,0
lecture-python-advanced.myst,matsuyama,qe-fig-003,1,0,0
lecture-python-advanced.myst,matsuyama,qe-fig-005,4,0,0
lecture-python-advanced.myst,matsuyama,qe-link-002,1,0,0
lecture-python-advanced.myst,matsuyama,qe-writing-001,2,0,0
lecture-python-advanced.myst,matsuyama,qe-writing-004,1,0,0
lecture-python-advanced.myst,mcmc,qe-fig-001,1,0,0
lecture-python-advanced.myst,mcmc,qe-fig-005,2,0,0
lecture-python-advanced.myst,mcmc,qe-math-005,3,0,0
lecture-python-advanced.myst,mcmc,qe-math-010,2,1,0
lecture-python-advanced.myst,muth_kalman,qe-fig-003,3,0,0
lecture-python-advanced.myst,muth_kalman,qe-fig-005,4,0,0
lecture-python-advanced.myst,muth_kalman,qe-fig-006,3,0,0
lecture-python-advanced.myst,muth_kalman,qe-fig-008,7,0,0
lecture-python-advanced.myst,muth_kalman,qe-link-002,1,0,0
lecture-python-advanced.myst,muth_kalman,qe-math-010,2,1,0
lecture-python-advanced.myst,muth_kalman,qe-math-011,1,1,0
lecture-python-advanced.myst,muth_kalman,qe-writing-001,1,0,0
lecture-python-advanced.myst,muth_kalman,qe-writing-008,3,0,0
lecture-python-advanced.myst,opt_tax_recur,qe-fig-001,5,0,0
lecture-python-advanced.myst,opt_tax_recur,qe-fig-003,5,0,0
lecture-python-advanced.myst,opt_tax_recur,qe-fig-005,5,0,0
lecture-python-advanced.myst,opt_tax_recur,qe-fig-006,1,0,0
lecture-python-advanced.myst,opt_tax_recur,qe-fig-008,3,0,0
lecture-python-advanced.myst,opt_tax_recur,qe-math-003,2,0,0
lecture-python-advanced.myst,opt_tax_recur,qe-math-010,2,1,0
lecture-python-advanced.myst,opt_tax_recur,qe-ref-001,1,0,0
lecture-python-advanced.myst,opt_tax_recur,qe-writing-001,3,0,0
lecture-python-advanced.myst,opt_tax_recur,qe-writing-008,106,0,0
lecture-python-advanced.myst,orth_proj,qe-fig-002,6,0,0
lecture-python-advanced.myst,orth_proj,qe-fig-005,6,0,0
lecture-python-advanced.myst,orth_proj,qe-link-002,2,0,0
lecture-python-advanced.myst,orth_proj,qe-math-002,52,0,0
lecture-python-advanced.myst,orth_proj,qe-math-003,6,0,0
lecture-python-advanced.myst,orth_proj,qe-writing-001,3,0,0
lecture-python-advanced.myst,orth_proj,qe-writing-004,2,0,0
lecture-python-advanced.myst,orth_proj,qe-writing-008,16,0,0
lecture-python-advanced.myst,permanent_income_dles,qe-fig-001,1,0,0
lecture-python-advanced.myst,permanent_income_dles,qe-fig-005,1,0,0
lecture-python-advanced.myst,permanent_income_dles,qe-fig-008,6,0,0
lecture-python-advanced.myst,permanent_income_dles,qe-link-002,3,0,0
lecture-python-advanced.myst,permanent_income_dles,qe-math-003,9,0,0
lecture-python-advanced.myst,permanent_income_dles,qe-ref-001,2,0,0
lecture-python-advanced.myst,permanent_income_dles,qe-writing-004,7,0,0
lecture-python-advanced.myst,permanent_income_dles,qe-writing-008,3,0,0
lecture-python-advanced.myst,repeat_mh,qe-code-004,2,0,0
lecture-python-advanced.myst,repeat_mh,qe-fig-005,2,0,0
lecture-python-advanced.myst,repeat_mh,qe-math-010,5,1,0
lecture-python-advanced.myst,repeat_mh,qe-writing-001,4,0,0
lecture-python-advanced.myst,repeat_mh,qe-writing-004,5,0,0
lecture-python-advanced.myst,risk_aversion_or_mistaken_beliefs,qe-fig-001,10,0,0
lecture-python-advanced.myst,risk_aversion_or_mistaken_beliefs,qe-fig-002,3,0,0
lecture-python-advanced.myst,risk_aversion_or_mistaken_beliefs,qe-fig-004,2,0,0
lecture-python-advanced.myst,risk_aversion_or_mistaken_beliefs,qe-fig-005,12,0,0
lecture-python-advanced.myst,risk_aversion_or_mistaken_beliefs,qe-fig-006,19,0,0
lecture-python-advanced.myst,risk_aversion_or_mistaken_beliefs,qe-math-010,34,1,0
lecture-python-advanced.myst,risk_aversion_or_mistaken_beliefs,qe-math-011,18,1,0
lecture-python-advanced.myst,risk_aversion_or_mistaken_beliefs,qe-writing-001,2,0,0
lecture-python-advanced.myst,risk_aversion_or_mistaken_beliefs,qe-writing-008,5,0,0
lecture-python-advanced.myst,risk_aversion_or_mistaken_beliefs,qe-writing-009,1,1,0
lecture-python-advanced.myst,rob_markov_perf,qe-code-002,6,0,0
lecture-python-advanced.myst,rob_markov_perf,qe-fig-001,3,0,0
lecture-python-advanced.myst,rob_markov_perf,qe-fig-005,3,0,0
lecture-python-advanced.myst,rob_markov_perf,qe-link-002,6,0,0
lecture-python-advanced.myst,rob_markov_perf,qe-math-002,46,0,0
lecture-python-advanced.myst,rob_markov_perf,qe-math-003,1,0,0
